Metric,Value
first-contentful-paint,29548.377999999997
largest-contentful-paint,29548.377999999997
speed-index,29548.377999999997
total-blocking-time,3710.6555000000008
cumulative-layout-shift,0
interactive,34248.689
transfer-size,143362
resource-size,143028
server-response-time,209.31699999999998
first-contentful-paint,30038.966
largest-contentful-paint,30038.966
speed-index,30038.966
total-blocking-time,4443.517
cumulative-layout-shift,0
interactive,35118.483
transfer-size,143362
resource-size,143028
server-response-time,332.876
first-contentful-paint,29552.091500000002
largest-contentful-paint,29923.561
speed-index,29552.091500000002
total-blocking-time,4511.469499999999
cumulative-layout-shift,0
interactive,34513.561
transfer-size,143362
resource-size,143028
server-response-time,135.05100000000002
first-contentful-paint,29533.769999999997
largest-contentful-paint,29533.769999999997
speed-index,29533.769999999997
total-blocking-time,3427.4999999999964
cumulative-layout-shift,0
interactive,34404.384999999995
transfer-size,143362
resource-size,143028
server-response-time,492.11600000000004
first-contentful-paint,30316.413999999997
largest-contentful-paint,30316.413999999997
speed-index,30316.413999999997
total-blocking-time,4243.146499999997
cumulative-layout-shift,0
interactive,35323.206999999995
transfer-size,143362
resource-size,143028
server-response-time,201.997
first-contentful-paint,29714.696
largest-contentful-paint,29714.696
speed-index,29714.696
total-blocking-time,4135.075999999999
cumulative-layout-shift,0
interactive,34441.348
transfer-size,143362
resource-size,143028
server-response-time,473.47499999999997
first-contentful-paint,29659.644
largest-contentful-paint,29659.644
speed-index,29659.644
total-blocking-time,4503.678
cumulative-layout-shift,0
interactive,34713.322
transfer-size,143362
resource-size,143028
server-response-time,287.194
first-contentful-paint,29996.764000000003
largest-contentful-paint,29996.764000000003
speed-index,29996.764000000003
total-blocking-time,4431.617999999995
cumulative-layout-shift,0
interactive,34778.382
transfer-size,143362
resource-size,143028
server-response-time,138.853
first-contentful-paint,29541.534
largest-contentful-paint,29541.534
speed-index,29541.534
total-blocking-time,3259.322
cumulative-layout-shift,0
interactive,33609.856
transfer-size,143362
resource-size,143028
server-response-time,379.422
first-contentful-paint,29676.662
largest-contentful-paint,29676.662
speed-index,29676.662
total-blocking-time,4100.999999999996
cumulative-layout-shift,0
interactive,34277.662
transfer-size,143362
resource-size,143028
server-response-time,122.58100000000002
first-contentful-paint,29747.347999999998
largest-contentful-paint,29747.347999999998
speed-index,29747.347999999998
total-blocking-time,4198.326000000001
cumulative-layout-shift,0
interactive,34445.674
transfer-size,143362
resource-size,143028
server-response-time,119.80000000000001
first-contentful-paint,29544.906000000003
largest-contentful-paint,29544.906000000003
speed-index,29544.906000000003
total-blocking-time,3902.0234999999993
cumulative-layout-shift,0
interactive,34883.953
transfer-size,143362
resource-size,143028
server-response-time,339.615
first-contentful-paint,29825.758
largest-contentful-paint,29825.758
speed-index,29825.758
total-blocking-time,3763
cumulative-layout-shift,0
interactive,34845.879
transfer-size,143362
resource-size,143028
server-response-time,293.59
first-contentful-paint,29638.493
largest-contentful-paint,29638.493
speed-index,29638.493
total-blocking-time,3956.0000000000036
cumulative-layout-shift,0
interactive,34034.493
transfer-size,143362
resource-size,143028
server-response-time,144.174
first-contentful-paint,29738.784
largest-contentful-paint,29738.784
speed-index,29738.784
total-blocking-time,4155.054
cumulative-layout-shift,0
interactive,34478.392
transfer-size,143362
resource-size,143028
server-response-time,190.769
first-contentful-paint,29573.575999999997
largest-contentful-paint,29889.384
speed-index,29573.575999999997
total-blocking-time,4224.308000000001
cumulative-layout-shift,0
interactive,34197.884
transfer-size,143362
resource-size,143028
server-response-time,119.943
first-contentful-paint,29501.267999999996
largest-contentful-paint,29501.267999999996
speed-index,29501.267999999996
total-blocking-time,4232.433000000001
cumulative-layout-shift,0
interactive,34280.634
transfer-size,143362
resource-size,143028
server-response-time,222.59199999999998
first-contentful-paint,29499.328
largest-contentful-paint,29598.746
speed-index,29499.328
total-blocking-time,4288.336000000003
cumulative-layout-shift,0
interactive,34137.664000000004
transfer-size,143362
resource-size,143028
server-response-time,103.22
first-contentful-paint,29512.608
largest-contentful-paint,29512.608
speed-index,29512.608
total-blocking-time,4436.598000000004
cumulative-layout-shift,0
interactive,34586.304000000004
transfer-size,143362
resource-size,143028
server-response-time,213.683
first-contentful-paint,29600.438000000002
largest-contentful-paint,29600.438000000002
speed-index,29600.438000000002
total-blocking-time,4242.353999999999
cumulative-layout-shift,0
interactive,34302.792
transfer-size,143362
resource-size,143028
server-response-time,121.46499999999999
first-contentful-paint,29521.5685
largest-contentful-paint,29800.379
speed-index,29521.5685
total-blocking-time,4060.3104999999996
cumulative-layout-shift,0
interactive,34161.879
transfer-size,143362
resource-size,143028
server-response-time,117.026
first-contentful-paint,29535.182500000003
largest-contentful-paint,29594.955
speed-index,29535.182500000003
total-blocking-time,4197.772499999999
cumulative-layout-shift,0
interactive,34232.955
transfer-size,143362
resource-size,143028
server-response-time,267.507
first-contentful-paint,29612.7865
largest-contentful-paint,29830.191
speed-index,29612.7865
total-blocking-time,4098.904500000001
cumulative-layout-shift,0
interactive,34161.691
transfer-size,143362
resource-size,143028
server-response-time,137.255
first-contentful-paint,29614.212
largest-contentful-paint,29614.212
speed-index,29614.212
total-blocking-time,3231
cumulative-layout-shift,0
interactive,34290.106
transfer-size,143362
resource-size,143028
server-response-time,402.447
first-contentful-paint,29588.245499999997
largest-contentful-paint,29985.997
speed-index,29588.245499999997
total-blocking-time,4475.251500000004
cumulative-layout-shift,0
interactive,34513.497
transfer-size,143362
resource-size,143028
server-response-time,109.60300000000001
first-contentful-paint,30220.038
largest-contentful-paint,30550.538
speed-index,30220.038
total-blocking-time,3726.5
cumulative-layout-shift,0
interactive,34346.538
transfer-size,143362
resource-size,143028
server-response-time,132.048
first-contentful-paint,29489.311999999998
largest-contentful-paint,29495.233999999997
speed-index,29489.311999999998
total-blocking-time,4353.922000000004
cumulative-layout-shift,0
interactive,34364.156
transfer-size,143362
resource-size,143028
server-response-time,124.38400000000001
first-contentful-paint,29589.0905
largest-contentful-paint,29589.0905
speed-index,29589.0905
total-blocking-time,4451.1365000000005
cumulative-layout-shift,0
interactive,34553.227
transfer-size,143362
resource-size,143028
server-response-time,119.62599999999999
first-contentful-paint,29587.888
largest-contentful-paint,29587.888
speed-index,29587.888
total-blocking-time,4334.204000000003
cumulative-layout-shift,0
interactive,34372.092000000004
transfer-size,143362
resource-size,143028
server-response-time,227.40200000000002
first-contentful-paint,29682.252
largest-contentful-paint,29831.439
speed-index,29682.252
total-blocking-time,4013.8740000000034
cumulative-layout-shift,0
interactive,34196.126000000004
transfer-size,143362
resource-size,143028
server-response-time,116.537
first-contentful-paint,29483.839999999997
largest-contentful-paint,29483.839999999997
speed-index,29483.839999999997
total-blocking-time,4180.080000000002
cumulative-layout-shift,0
interactive,34138.92
transfer-size,143362
resource-size,143028
server-response-time,211.63899999999998
first-contentful-paint,29509.7215
largest-contentful-paint,29606.981
speed-index,29509.7215
total-blocking-time,4150.7595
cumulative-layout-shift,0
interactive,34081.481
transfer-size,143362
resource-size,143028
server-response-time,107.12299999999999
first-contentful-paint,29477.67
largest-contentful-paint,29477.67
speed-index,29477.67
total-blocking-time,4612.3325
cumulative-layout-shift,0
interactive,34420.835
transfer-size,143362
resource-size,143028
server-response-time,146.63
first-contentful-paint,29828.953999999998
largest-contentful-paint,29828.953999999998
speed-index,29828.953999999998
total-blocking-time,4126.523000000001
cumulative-layout-shift,0
interactive,34380.477
transfer-size,143362
resource-size,143028
server-response-time,114.56800000000001
first-contentful-paint,29497.368000000002
largest-contentful-paint,29497.368000000002
speed-index,29497.368000000002
total-blocking-time,2427.815999999999
cumulative-layout-shift,0
interactive,32300.184
transfer-size,143362
resource-size,143028
server-response-time,122.60600000000002
first-contentful-paint,29508.6575
largest-contentful-paint,29825.605
speed-index,29508.6575
total-blocking-time,4396.947499999997
cumulative-layout-shift,0
interactive,34255.604999999996
transfer-size,143362
resource-size,143028
server-response-time,124.739
first-contentful-paint,31116.299
largest-contentful-paint,31137.299
speed-index,31116.299
total-blocking-time,2764.5
cumulative-layout-shift,0
interactive,34272.799
transfer-size,143362
resource-size,143028
server-response-time,128.23399999999998
first-contentful-paint,29575.878500000003
largest-contentful-paint,29575.878500000003
speed-index,29575.878500000003
total-blocking-time,4355.540499999999
cumulative-layout-shift,0
interactive,34331.419
transfer-size,143362
resource-size,143028
server-response-time,122.221
first-contentful-paint,29690.444000000003
largest-contentful-paint,29690.444000000003
speed-index,29690.444000000003
total-blocking-time,4057.7779999999984
cumulative-layout-shift,0
interactive,34198.222
transfer-size,143362
resource-size,143028
server-response-time,123.263
first-contentful-paint,29504.758
largest-contentful-paint,29504.758
speed-index,29504.758
total-blocking-time,4253.120999999999
cumulative-layout-shift,0
interactive,34362.879
transfer-size,143362
resource-size,143028
server-response-time,160.688
first-contentful-paint,29535
largest-contentful-paint,29535
speed-index,29535
total-blocking-time,4327.5
cumulative-layout-shift,0
interactive,34337.5
transfer-size,143362
resource-size,143028
server-response-time,140.63400000000001
first-contentful-paint,30029.664
largest-contentful-paint,30029.664
speed-index,30029.664
total-blocking-time,4152.000000000004
cumulative-layout-shift,0
interactive,34681.664000000004
transfer-size,143362
resource-size,143028
server-response-time,134.53500000000003
first-contentful-paint,29836.881999999998
largest-contentful-paint,29865.9115
speed-index,29836.881999999998
total-blocking-time,4273.559000000001
cumulative-layout-shift,0
interactive,34610.441
transfer-size,143362
resource-size,143028
server-response-time,139.235
first-contentful-paint,29486.458
largest-contentful-paint,29486.458
speed-index,29486.458
total-blocking-time,4445.771000000001
cumulative-layout-shift,0
interactive,34407.229
transfer-size,143362
resource-size,143028
server-response-time,126.65
first-contentful-paint,29489.784
largest-contentful-paint,29489.784
speed-index,29489.784
total-blocking-time,4474.304
cumulative-layout-shift,0
interactive,34486.392
transfer-size,143362
resource-size,143028
server-response-time,103.45499999999998
first-contentful-paint,29575.483999999997
largest-contentful-paint,29575.483999999997
speed-index,29575.483999999997
total-blocking-time,3143.379000000001
cumulative-layout-shift,0
interactive,34618.242
transfer-size,143362
resource-size,143028
server-response-time,453.82099999999997
first-contentful-paint,29755.638499999997
largest-contentful-paint,29755.638499999997
speed-index,29755.638499999997
total-blocking-time,4097.5
cumulative-layout-shift,0
interactive,34688.259
transfer-size,143362
resource-size,143028
server-response-time,132.922
first-contentful-paint,29484.726000000002
largest-contentful-paint,29484.726000000002
speed-index,29484.726000000002
total-blocking-time,4290.568499999996
cumulative-layout-shift,0
interactive,34154.363
transfer-size,143362
resource-size,143028
server-response-time,147.328
first-contentful-paint,29509.729
largest-contentful-paint,29509.729
speed-index,29509.729
total-blocking-time,4277.257000000003
cumulative-layout-shift,0
interactive,34286.986000000004
transfer-size,143362
resource-size,143028
server-response-time,141.42700000000002
first-contentful-paint,29505.375999999997
largest-contentful-paint,29505.375999999997
speed-index,29505.375999999997
total-blocking-time,4285.311999999998
cumulative-layout-shift,0
interactive,34415.687999999995
transfer-size,143362
resource-size,143028
server-response-time,121.86599999999999
first-contentful-paint,29684.271
largest-contentful-paint,29684.271
speed-index,29684.271
total-blocking-time,4497.5
cumulative-layout-shift,0
interactive,34431.771
transfer-size,143362
resource-size,143028
server-response-time,137.07
first-contentful-paint,29667.1905
largest-contentful-paint,29667.1905
speed-index,29667.1905
total-blocking-time,4346.9365
cumulative-layout-shift,0
interactive,34514.127
transfer-size,143362
resource-size,143028
server-response-time,244.53699999999998
first-contentful-paint,29527.233999999997
largest-contentful-paint,29529.675499999998
speed-index,29527.233999999997
total-blocking-time,4323.941500000001
cumulative-layout-shift,0
interactive,34178.617
transfer-size,143362
resource-size,143028
server-response-time,124.93499999999999
first-contentful-paint,29482.620000000003
largest-contentful-paint,29482.620000000003
speed-index,29482.620000000003
total-blocking-time,4407.094999999996
cumulative-layout-shift,0
interactive,34316.31
transfer-size,143362
resource-size,143028
server-response-time,123.487
first-contentful-paint,29699.843
largest-contentful-paint,29699.843
speed-index,29699.843
total-blocking-time,4220.5
cumulative-layout-shift,0
interactive,34270.343
transfer-size,143362
resource-size,143028
server-response-time,114.53999999999999
first-contentful-paint,29535
largest-contentful-paint,29535
speed-index,29535
total-blocking-time,4414
cumulative-layout-shift,0
interactive,34432.5
transfer-size,143362
resource-size,143028
server-response-time,185.70499999999998
first-contentful-paint,29676.856
largest-contentful-paint,29676.856
speed-index,29676.856
total-blocking-time,3858.5
cumulative-layout-shift,0
interactive,34683.428
transfer-size,143362
resource-size,143028
server-response-time,449.215
first-contentful-paint,29526.999499999998
largest-contentful-paint,29526.999499999998
speed-index,29526.999499999998
total-blocking-time,4379.333500000001
cumulative-layout-shift,0
interactive,34399.333
transfer-size,143362
resource-size,143028
server-response-time,159.287
first-contentful-paint,29547.665
largest-contentful-paint,29547.665
speed-index,29547.665
total-blocking-time,3852.5
cumulative-layout-shift,0
interactive,34596.11
transfer-size,143362
resource-size,143028
server-response-time,154.586
first-contentful-paint,29577.117000000002
largest-contentful-paint,29577.117000000002
speed-index,29577.117000000002
total-blocking-time,4328.460999999999
cumulative-layout-shift,0
interactive,34395.578
transfer-size,143362
resource-size,143028
server-response-time,171.071
first-contentful-paint,29648.535499999998
largest-contentful-paint,29648.535499999998
speed-index,29648.535499999998
total-blocking-time,4423.821500000004
cumulative-layout-shift,0
interactive,34522.357
transfer-size,143362
resource-size,143028
server-response-time,138.254
first-contentful-paint,29578.686
largest-contentful-paint,29578.686
speed-index,29578.686
total-blocking-time,4304.656999999999
cumulative-layout-shift,0
interactive,34521.343
transfer-size,143362
resource-size,143028
server-response-time,168.22199999999998
first-contentful-paint,29745.133
largest-contentful-paint,29745.133
speed-index,29745.133
total-blocking-time,4103.5
cumulative-layout-shift,0
interactive,34238.633
transfer-size,143362
resource-size,143028
server-response-time,125.971
first-contentful-paint,29535
largest-contentful-paint,29535
speed-index,29535
total-blocking-time,4374.5
cumulative-layout-shift,0
interactive,34483
transfer-size,143362
resource-size,143028
server-response-time,222.132
first-contentful-paint,29598.205499999996
largest-contentful-paint,29616.637
speed-index,29598.205499999996
total-blocking-time,4484.500000000004
cumulative-layout-shift,0
interactive,34651.637
transfer-size,143362
resource-size,143028
server-response-time,130.91599999999997
first-contentful-paint,29511.813499999997
largest-contentful-paint,29511.813499999997
speed-index,29511.813499999997
total-blocking-time,4404.895500000004
cumulative-layout-shift,0
interactive,34366.709
transfer-size,143362
resource-size,143028
server-response-time,117.96000000000001
first-contentful-paint,29499.636
largest-contentful-paint,29499.636
speed-index,29499.636
total-blocking-time,4241.182000000001
cumulative-layout-shift,0
interactive,34240.818
transfer-size,143362
resource-size,143028
server-response-time,133.376
first-contentful-paint,29748.21
largest-contentful-paint,29748.21
speed-index,29748.21
total-blocking-time,4387.394999999997
cumulative-layout-shift,0
interactive,34725.604999999996
transfer-size,143362
resource-size,143028
server-response-time,148.15800000000002
first-contentful-paint,29781.422
largest-contentful-paint,29781.422
speed-index,29781.422
total-blocking-time,4472
cumulative-layout-shift,0
interactive,34653.422
transfer-size,143362
resource-size,143028
server-response-time,151.5
first-contentful-paint,29562.396
largest-contentful-paint,29562.396
speed-index,29562.396
total-blocking-time,4391.5
cumulative-layout-shift,0
interactive,34403.896
transfer-size,143362
resource-size,143028
server-response-time,152.765
first-contentful-paint,29504.7645
largest-contentful-paint,29657.843
speed-index,29504.7645
total-blocking-time,4365.5785
cumulative-layout-shift,0
interactive,34370.343
transfer-size,143362
resource-size,143028
server-response-time,115.801
first-contentful-paint,29651.531
largest-contentful-paint,29651.531
speed-index,29651.531
total-blocking-time,4249.323
cumulative-layout-shift,0
interactive,34350.854
transfer-size,143362
resource-size,143028
server-response-time,107.82
first-contentful-paint,29492.510000000002
largest-contentful-paint,29492.510000000002
speed-index,29492.510000000002
total-blocking-time,4438.622500000003
cumulative-layout-shift,0
interactive,34551.755000000005
transfer-size,143362
resource-size,143028
server-response-time,182.302
first-contentful-paint,29658.394
largest-contentful-paint,29658.394
speed-index,29658.394
total-blocking-time,4520.803
cumulative-layout-shift,0
interactive,34629.197
transfer-size,143362
resource-size,143028
server-response-time,125.35000000000001
first-contentful-paint,29492.402000000002
largest-contentful-paint,29492.402000000002
speed-index,29492.402000000002
total-blocking-time,4514.798999999999
cumulative-layout-shift,0
interactive,34457.201
transfer-size,143362
resource-size,143028
server-response-time,145.77499999999998
first-contentful-paint,29510.037500000002
largest-contentful-paint,29674.525
speed-index,29510.037500000002
total-blocking-time,4350.987499999999
cumulative-layout-shift,0
interactive,34311.025
transfer-size,143362
resource-size,143028
server-response-time,117.261
first-contentful-paint,29521.314
largest-contentful-paint,29521.314
speed-index,29521.314
total-blocking-time,4490.0620000000035
cumulative-layout-shift,0
interactive,34461.376000000004
transfer-size,143362
resource-size,143028
server-response-time,120.138
first-contentful-paint,29669.341999999997
largest-contentful-paint,29669.341999999997
speed-index,29669.341999999997
total-blocking-time,4434.329000000005
cumulative-layout-shift,0
interactive,34453.671
transfer-size,143362
resource-size,143028
server-response-time,134.82799999999997
first-contentful-paint,30059.347999999998
largest-contentful-paint,30059.347999999998
speed-index,30059.347999999998
total-blocking-time,3524.326000000001
cumulative-layout-shift,0
interactive,34957.674
transfer-size,143362
resource-size,143028
server-response-time,292.567
first-contentful-paint,29508.674000000003
largest-contentful-paint,29508.674000000003
speed-index,29508.674000000003
total-blocking-time,4496.441999999999
cumulative-layout-shift,0
interactive,34405.116
transfer-size,143362
resource-size,143028
server-response-time,174.674
first-contentful-paint,29510.108
largest-contentful-paint,29778.572
speed-index,29510.108
total-blocking-time,4521.964
cumulative-layout-shift,0
interactive,34555.072
transfer-size,143362
resource-size,143028
server-response-time,146.585
first-contentful-paint,29485.074
largest-contentful-paint,29485.074
speed-index,29485.074
total-blocking-time,4513.962999999996
cumulative-layout-shift,0
interactive,34530.037
transfer-size,143362
resource-size,143028
server-response-time,129.518
first-contentful-paint,29538.375999999997
largest-contentful-paint,29538.375999999997
speed-index,29538.375999999997
total-blocking-time,3458.155999999997
cumulative-layout-shift,0
interactive,34705.687999999995
transfer-size,143362
resource-size,143028
server-response-time,129.364
first-contentful-paint,29505.664000000004
largest-contentful-paint,29505.664000000004
speed-index,29505.664000000004
total-blocking-time,4463.6119999999955
cumulative-layout-shift,0
interactive,34369.276
transfer-size,143362
resource-size,143028
server-response-time,122.979
first-contentful-paint,29510.260500000004
largest-contentful-paint,29757.507
speed-index,29510.260500000004
total-blocking-time,4496.746499999996
cumulative-layout-shift,0
interactive,34407.007
transfer-size,143362
resource-size,143028
server-response-time,139.05399999999997
first-contentful-paint,29503.324
largest-contentful-paint,29503.324
speed-index,29503.324
total-blocking-time,4600.837999999996
cumulative-layout-shift,0
interactive,34529.162
transfer-size,143362
resource-size,143028
server-response-time,123.70500000000001
first-contentful-paint,29717.027500000004
largest-contentful-paint,30077.685
speed-index,29717.027500000004
total-blocking-time,4453.657499999996
cumulative-layout-shift,0
interactive,34620.685
transfer-size,143362
resource-size,143028
server-response-time,127.87100000000001
first-contentful-paint,29544.334499999997
largest-contentful-paint,29604.222999999998
speed-index,29544.334499999997
total-blocking-time,4522.888499999999
cumulative-layout-shift,0
interactive,34517.223
transfer-size,143362
resource-size,143028
server-response-time,125.165
first-contentful-paint,30471.142
largest-contentful-paint,30534.642
speed-index,30471.142
total-blocking-time,3716.5
cumulative-layout-shift,0
interactive,34637.642
transfer-size,143362
resource-size,143028
server-response-time,128.85399999999998
first-contentful-paint,29829.631999999998
largest-contentful-paint,29829.631999999998
speed-index,29829.631999999998
total-blocking-time,4428.684000000001
cumulative-layout-shift,0
interactive,34858.316
transfer-size,143362
resource-size,143028
server-response-time,366.851
first-contentful-paint,29700.65
largest-contentful-paint,29700.65
speed-index,29700.65
total-blocking-time,4582.587499999996
cumulative-layout-shift,0
interactive,34832.325
transfer-size,143362
resource-size,143028
server-response-time,123.982
first-contentful-paint,29493.201999999997
largest-contentful-paint,29493.201999999997
speed-index,29493.201999999997
total-blocking-time,4632.398999999998
cumulative-layout-shift,0
interactive,34625.600999999995
transfer-size,143362
resource-size,143028
server-response-time,133.67600000000002
first-contentful-paint,29491.288
largest-contentful-paint,29491.288
speed-index,29491.288
total-blocking-time,4472.356
cumulative-layout-shift,0
interactive,34463.644
transfer-size,143362
resource-size,143028
server-response-time,121.93
first-contentful-paint,29494.305999999997
largest-contentful-paint,29536.479499999998
speed-index,29494.305999999997
total-blocking-time,4390.847000000002
cumulative-layout-shift,0
interactive,34385.153
transfer-size,143362
resource-size,143028
server-response-time,111.03900000000002
first-contentful-paint,29601.580499999996
largest-contentful-paint,29601.580499999996
speed-index,29601.580499999996
total-blocking-time,4549.306500000004
cumulative-layout-shift,0
interactive,34550.887
transfer-size,143362
resource-size,143028
server-response-time,117.33800000000001
first-contentful-paint,29585.447
largest-contentful-paint,29585.447
speed-index,29585.447
total-blocking-time,4487.850999999997
cumulative-layout-shift,0
interactive,34523.297999999995
transfer-size,143362
resource-size,143028
server-response-time,128.243
first-contentful-paint,29505.775999999998
largest-contentful-paint,29508.582
speed-index,29505.775999999998
total-blocking-time,4501.3060000000005
cumulative-layout-shift,0
interactive,34434.888
transfer-size,143362
resource-size,143028
server-response-time,124.422
first-contentful-paint,29509.475000000002
largest-contentful-paint,29708.65
speed-index,29509.475000000002
total-blocking-time,4609.674999999999
cumulative-layout-shift,0
interactive,34609.15
transfer-size,143362
resource-size,143028
server-response-time,114.29899999999998
first-contentful-paint,29569.0145
largest-contentful-paint,29569.0145
speed-index,29569.0145
total-blocking-time,4539.8285
cumulative-layout-shift,0
interactive,34558.843
transfer-size,143362
resource-size,143028
server-response-time,134.81300000000002
first-contentful-paint,29486.938000000002
largest-contentful-paint,29538.453500000003
speed-index,29486.938000000002
total-blocking-time,4497.530999999995
cumulative-layout-shift,0
interactive,34484.469
transfer-size,143362
resource-size,143028
server-response-time,117.75199999999998
